Context,Epsilon,Delta,Aproximation_type,Distribution_type,Threads,Total_execution_time,Total_time,Total_exec_time_2,Total_closure_time,Updown_time,Total_closure_computations,Total_up_down_computes,Basis_size,Total_counter_examples,Sum_total_tries,Equal_to_count,Empty_set_closure_computes,Support_avg,Support_p10,Support_p50,Support_p90,Support_p95
StandardDS/mushroom.txt,0.05,0.1,weak,frequent,8,1.335188,0.099149,1.183318,0.000000,1.225457,118,19036,94,275,8142,1249,1,23.997716,49.433776,20.285574,3.397341,1.181684
StandardDS/mushroom.txt,0.05,0.1,weak,area-based,8,1.571610,0.108264,1.410866,0.000000,1.454438,118,21178,96,309,8618,1452,1,24.046036,54.948301,19.103890,1.994092,1.181684
StandardDS/mushroom.txt,0.05,0.1,strong,uniform,8,0.663798,0.014960,0.598022,0.002360,0.582793,480,5380,95,111,364,1077,1,11.694006,29.197440,5.317578,0.295421,0.098474
StandardDS/mushroom.txt,0.05,0.1,strong,frequent,8,70.146094,1.425946,68.652755,0.818357,68.744697,58651,878954,741,2367,58676,54336,1,11.103503,24.618415,7.237814,1.181684,0.590842
StandardDS/mushroom.txt,0.05,0.1,strong,area-based,8,70.285710,1.736695,68.483493,0.995326,68.648835,74655,905875,737,2457,74721,57630,1,10.851827,24.224520,7.090103,0.886263,0.443131
StandardDS/connect.txt,0.05,0.1,weak,uniform,8,0.140694,0.027042,0.048328,0.000000,0.047688,126,2872,10,64,2495,95,1,42.479922,99.916921,8.737192,0.000000,0.000000
StandardDS/connect.txt,0.05,0.1,weak,frequent,8,0.138751,0.033755,0.038613,0.000000,0.048659,126,1853,11,49,1542,97,1,87.939629,99.986153,97.535309,85.281086,3.240100
StandardDS/connect.txt,0.05,0.1,weak,area-based,8,0.124421,0.029532,0.029485,0.000000,0.035449,126,1270,9,37,1049,57,1,96.133727,100.000000,97.535309,81.7640548,1.764054
StandardDS/nom10shuttle.txt,0.05,0.1,weak,uniform,8,0.200213,0.027679,0.010399,0.000000,0.003075,76,3068,76,76,59,14,2833,0.591863,0.501149,0.004598,0.000000,0.000000
StandardDS/nom10shuttle.txt,0.05,0.1,weak,frequent,8,3.686180,1.208886,2.244959,0.000000,3.404023,76,30847,168,275,4803,212,21259,5.679297,13.432184,1.393103,0.002299,0.000000
StandardDS/nom10shuttle.txt,0.05,0.1,weak,area-based,8,4.534538,1.443559,2.863060,0.000000,4.243739,76,36035,171,302,6305,327,23404,5.538106,12.512644,1.328736,0.002299,0.000000
StandardDS/nom10shuttle.txt,0.05,0.1,strong,uniform,8,0.199647,0.027756,0.010416,0.000150,0.003212,135,3068,76,76,59,4,2825,0.591863,0.501149,0.004598,0.000000,0.000000
StandardDS/nom10shuttle.txt,0.05,0.1,strong,frequent,8,7.880055,1.687292,5.964574,0.026331,7.557990,3832,52957,223,386,6618,642,32940,4.676130,11.101149,1.114943,0.002299,0.000000
StandardDS/nom10shuttle.txt,0.05,0.1,strong,area-based,8,10.027445,2.043057,7.756966,0.036547,9.683915,5325,63586,229,444,8658,854,37530,4.572083,11.101149,1.114943,0.002299,0.000000
StandardDS/inter10shuttle.txt,0.05,0.1,weak,uniform,8,1.176795,0.278423,0.287186,0.000000,0.013372,171,14882,171,171,59,23,14428,43.872743,99.990805,5.836782,0.004598,0.002299
StandardDS/inter10shuttle.txt,0.05,0.1,weak,frequent,8,1.254563,0.277888,0.287182,0.000000,0.086244,171,14881,171,171,59,-2,14419,43.872743,99.990805,5.836782,0.004598,0.002299
StandardDS/inter10shuttle.txt,0.05,0.1,weak,area-based,8,1.279040,0.286743,0.299697,0.000000,0.090403,171,14885,171,171,59,19,14435,43.872743,99.990805,5.836782,0.004598,0.002299
StandardDS/inter10shuttle.txt,0.05,0.1,strong,uniform,8,1.193291,0.283432,0.292675,0.005461,0.014734,670,15599,172,189,499,2802,14696,43.617669,99.990805,5.802299,0.004598,0.002299
StandardDS/inter10shuttle.txt,0.05,0.1,strong,frequent,8,142.838002,17.262999,124.838722,1.183740,139.845544,48759,540119,461,2873,48612,255657,293448,34.273603,99.977011,9.521839,0.011494,0.009195
StandardDS/inter10shuttle.txt,0.05,0.1,strong,area-based,8,150.627194,17.883832,132.007870,1.235856,147.454455,51344,566473,470,2968,51204,263831,303338,33.543571,99.981609,9.301149,0.011494,0.006897
StandardDS/chess.txt,0.05,0.1,weak,uniform,8,0.041843,0.007680,0.007543,0.000000,0.000958,48,1300,48,48,59,0,1120,30.813256,73.372966,24.687109,1.470588,0.469337
StandardDS/chess.txt,0.05,0.1,weak,frequent,8,0.042512,0.007730,0.007380,0.000000,0.001295,48,1303,48,48,59,-7,1123,30.813256,73.372966,24.687109,1.470588,0.469337
StandardDS/chess.txt,0.05,0.1,weak,area-based,8,0.043033,0.007639,0.007651,0.000000,0.001347,48,1305,48,48,59,1,1120,30.813256,73.372966,24.687109,1.470588,0.469337
StandardDS/chess.txt,0.05,0.1,strong,uniform,8,0.204452,0.073233,0.101717,0.040713,0.065847,11193,22942,71,458,11181,13438,9487,24.414321,61.952441,17.678348,0.750939,0.031289
StandardDS/chess.txt,0.05,0.1,strong,frequent,8,2758.011999,40.501381,2717.365494,36.819729,2678.925843,418387,117148965,6283,46388,419854,5366002,1751719,6.611938,15.613267,3.879850,0.844806,0.469337
StandardDS/chess.txt,0.05,0.1,strong,area-based,8,2663.158122,40.398811,2622.613354,36.210093,2584.271737,417317,115611663,6208,46388,418693,5405265,1749806,6.450945,15.206508,3.754693,0.813517,0.469337
StandardDS/census.txt,0.05,0.1,weak,uniform,8,0.224658,0.030755,0.012514,0.000000,0.002528,41,1036,41,41,59,-1,812,5.039695,16.430531,1.707547,0.047091,0.030711
StandardDS/census.txt,0.05,0.1,weak,frequent,8,7070.066004,39.295092,7030.476724,0.000000,7051.310484,41,53724855,8682,13887,584666,27098,28023195,0.074706,0.077802,0.014332,0.002047,0.002047
StandardDS/census.txt,0.05,0.1,weak,area-based,8,15240.183154,49.508986,15190.349773,0.000000,15203.106754,41,110513199,12121,20717,884933,46504,54945712,0.058373,0.065517,0.012285,0.002047,0.002047
StandardDS/mushroom.txt,0.05,0.1,weak,uniform,8,0.090168,0.015305,0.027126,0.000000,0.026515,118,1345,7,43,1105,43,1,19.947950,100.000000,5.514525,0.295421,0.295421
StandardDS/mushroom.txt,0.05,0.1,weak,frequent,8,1.908940,0.127096,1.730221,0.000000,1.789798,118,26817,109,336,11041,1706,1,22.910258,49.433776,18.906942,1.329394,0.590842
StandardDS/mushroom.txt,0.05,0.1,weak,area-based,8,2.170903,0.149063,1.968726,0.000000,2.038041,118,31194,117,371,13616,1796,1,20.834754,46.824225,15.558838,3.594289,0.443131
StandardDS/mushroom.txt,0.05,0.1,strong,uniform,8,0.682950,0.016003,0.617150,0.003053,0.601676,583,5630,95,116,472,1405,1,11.694006,29.197440,5.317578,0.295421,0.098474
StandardDS/mushroom.txt,0.05,0.1,strong,frequent,8,79.119682,1.621043,77.431386,0.947234,77.538558,66268,1000119,783,2565,66325,63116,1,11.213971,24.815362,7.680945,1.181684,0.590842
StandardDS/mushroom.txt,0.05,0.1,strong,area-based,8,65.707201,1.551864,64.087891,0.875556,64.220105,66221,839881,705,2345,66266,53030,1,11.136760,24.913836,7.483998,1.181684,0.590842
StandardDS/connect.txt,0.05,0.1,weak,uniform,8,0.122847,0.024168,0.034515,0.000000,0.033393,126,1729,9,53,1421,71,1,54.424752,100.000000,63.818887,0.000000,0.000000
StandardDS/connect.txt,0.05,0.1,weak,frequent,8,0.135335,0.032140,0.033829,0.000000,0.042758,126,1697,11,44,1403,77,1,88.329851,99.958460,99.099972,90.196621,0.124619
StandardDS/connect.txt,0.05,0.1,weak,area-based,8,0.143112,0.035482,0.041457,0.000000,0.051428,126,1966,12,50,1665,104,1,84.559910,99.986153,94.572141,72.694544,1.190806
StandardDS/nom10shuttle.txt,0.05,0.1,weak,uniform,8,0.203583,0.027662,0.010234,0.000000,0.003056,76,3071,76,76,59,9,2830,0.591863,0.501149,0.004598,0.000000,0.000000
StandardDS/nom10shuttle.txt,0.05,0.1,weak,frequent,8,4.689191,1.646549,2.819279,0.000000,4.403920,76,36572,175,298,6929,264,23523,5.555034,12.512644,1.478161,0.002299,0.000000
StandardDS/nom10shuttle.txt,0.05,0.1,weak,area-based,8,5.999028,2.065061,3.709853,0.000000,5.697371,76,44232,187,337,9247,319,27047,5.371578,12.291954,1.554023,0.002299,0.000000
StandardDS/nom10shuttle.txt,0.05,0.1,strong,uniform,8,0.201226,0.027668,0.010140,0.000145,0.003022,134,3073,76,76,59,5,2839,0.591863,0.501149,0.004598,0.000000,0.000000
StandardDS/nom10shuttle.txt,0.05,0.1,strong,frequent,8,12.181862,2.856430,9.088034,0.048245,11.825235,6824,73453,241,475,11822,962,41360,4.442410,10.836782,1.222989,0.002299,0.000000
StandardDS/nom10shuttle.txt,0.05,0.1,strong,area-based,8,11.497896,2.371098,8.894275,0.044316,11.140483,6298,70886,239,471,10252,955,40642,4.447708,11.075862,1.108046,0.002299,0.000000
StandardDS/inter10shuttle.txt,0.05,0.1,weak,uniform,8,1.177595,0.278411,0.287505,0.000000,0.013461,171,14878,171,171,59,13,14440,43.872743,99.990805,5.836782,0.004598,0.002299
StandardDS/inter10shuttle.txt,0.05,0.1,weak,frequent,8,1.254475,0.278067,0.287369,0.000000,0.086744,171,14886,171,171,59,31,14416,43.872743,99.990805,5.836782,0.004598,0.002299
StandardDS/inter10shuttle.txt,0.05,0.1,weak,area-based,8,1.245426,0.278273,0.287223,0.000000,0.075235,171,14864,171,171,59,32,14439,43.872743,99.990805,5.836782,0.004598,0.002299
StandardDS/inter10shuttle.txt,0.05,0.1,strong,uniform,8,1.236445,0.282501,0.291861,0.004565,0.013849,589,15457,172,189,419,2858,14663,43.617669,99.990805,5.802299,0.004598,0.002299
StandardDS/inter10shuttle.txt,0.05,0.1,strong,frequent,8,153.371462,18.016518,134.619486,1.233756,150.279808,50716,568480,474,2972,50559,264255,303885,33.434090,99.979310,9.250575,0.011494,0.006897
StandardDS/inter10shuttle.txt,0.05,0.1,strong,area-based,8,157.792852,18.890009,138.169553,1.338151,154.514678,54881,586188,480,3017,54732,270627,308178,33.062155,99.972414,8.889655,0.009195,0.006897
StandardDS/chess.txt,0.05,0.1,weak,uniform,8,0.041292,0.007672,0.007494,0.000000,0.001057,48,1306,48,48,59,-1,1119,30.813256,73.372966,24.687109,1.470588,0.469337
StandardDS/chess.txt,0.05,0.1,weak,frequent,8,0.042828,0.008205,0.007714,0.000000,0.001331,48,1308,48,48,59,-6,1122,30.813256,73.372966,24.687109,1.470588,0.469337
StandardDS/chess.txt,0.05,0.1,weak,area-based,8,0.042112,0.007940,0.007318,0.000000,0.001538,48,1410,49,49,125,14,1164,30.186968,73.372966,24.687109,0.813517,0.344180
StandardDS/chess.txt,0.05,0.1,strong,uniform,8,0.126418,0.038975,0.058511,0.018666,0.032639,5195,12722,64,312,5164,8455,6347,25.677116,62.797247,17.678348,0.813517,0.031289
StandardDS/chess.txt,0.05,0.1,strong,frequent,8,2718.520825,40.299509,2678.072975,36.535112,2639.609262,419190,117208747,6238,46388,420039,5403130,1739578,6.609948,15.644556,3.942428,0.876095,0.500626
StandardDS/chess.txt,0.05,0.1,strong,area-based,8,2662.298791,40.351416,2621.800052,36.150734,2583.377557,418580,115982373,6193,46388,420152,5466582,1759562,6.545386,15.644556,3.785982,0.876095,0.531915
StandardDS/census.txt,0.05,0.1,weak,uniform,8,0.224058,0.031056,0.012815,0.000000,0.002339,41,1035,41,41,59,3,810,5.039695,16.430531,1.707547,0.047091,0.030711
StandardDS/census.txt,0.05,0.1,weak,frequent,8,4448.247853,27.430525,4420.546221,0.000000,4436.096189,41,33076321,6867,10779,395551,20527,17047798,0.088844,0.090086,0.014332,0.002047,0.002047
StandardDS/census.txt,0.05,0.1,weak,area-based,8,11619.941587,39.834937,11579.788694,0.000000,11591.133600,41,83447475,10645,17805,696814,38253,41466336,0.064235,0.071660,0.012285,0.002047,0.002047
StandardDS/mushroom.txt,0.01,0.1,weak,uniform,8,0.141678,0.024997,0.067020,0.000000,0.068630,118,6795,12,78,6354,121,1,13.045708,26.440177,1.058592,0.098474,0.000000
StandardDS/mushroom.txt,0.01,0.1,weak,frequent,8,9.251799,0.888430,8.301750,0.000000,8.977202,118,190049,249,756,112320,5737,1,17.623176,37.912358,13.589365,2.363368,1.181684
StandardDS/mushroom.txt,0.01,0.1,weak,area-based,8,6.948269,0.571511,6.313468,0.000000,6.695966,118,127388,210,657,68320,4726,1,18.494174,35.844412,15.558838,2.363368,0.886263
StandardDS/mushroom.txt,0.01,0.1,strong,uniform,8,0.737927,0.031674,0.652598,0.018957,0.638920,3386,8721,95,123,3279,1795,1,11.694006,29.197440,5.317578,0.295421,0.098474
StandardDS/mushroom.txt,0.01,0.1,strong,frequent,8,140.593262,5.710584,134.770153,3.943545,135.730998,223193,1877618,1059,3453,223400,88566,1,9.875402,22.648941,6.499261,1.181684,0.590842
StandardDS/mushroom.txt,0.01,0.1,strong,area-based,8,130.257268,7.186959,122.959479,4.880454,124.329450,291439,1818272,994,3392,291610,88180,1,10.003386,22.845889,6.499261,1.132447,0.590842
StandardDS/connect.txt,0.01,0.1,weak,uniform,8,0.137933,0.029719,0.042104,0.000000,0.043620,126,5411,10,58,5061,61,1,26.120188,90.196621,4.777070,0.000000,0.000000
StandardDS/connect.txt,0.01,0.1,weak,frequent,8,0.194953,0.067582,0.055258,0.000000,0.099397,126,7519,15,64,7091,193,1,86.270654,99.986153,99.210745,63.818887,0.360011
StandardDS/connect.txt,0.01,0.1,weak,area-based,8,0.274299,0.117062,0.083288,0.000000,0.160431,126,13193,18,85,12683,359,1,95.573710,99.986153,97.535309,85.474938,85.281086
StandardDS/nom10shuttle.txt,0.01,0.1,weak,uniform,8,0.200247,0.027646,0.010239,0.000000,0.003284,76,3301,76,76,299,9,2824,0.591863,0.501149,0.004598,0.000000,0.000000
StandardDS/nom10shuttle.txt,0.01,0.1,weak,frequent,8,13.077789,6.869400,5.714230,0.0000001,2.741987,76,82107,225,408,32434,468,36825,4.708557,11.101149,1.356322,0.002299,0.000000
StandardDS/nom10shuttle.txt,0.01,0.1,weak,area-based,8,12.656243,6.358224,5.836568,0.0000001,2.305086,76,82318,227,411,32229,527,36942,4.650372,11.101149,1.386207,0.002299,0.000000
StandardDS/nom10shuttle.txt,0.01,0.1,strong,uniform,8,0.202234,0.029094,0.010462,0.000695,0.003226,375,3309,76,76,299,1,2832,0.591863,0.501149,0.004598,0.000000,0.000000
StandardDS/nom10shuttle.txt,0.01,0.1,strong,frequent,8,33.076292,13.364067,19.196042,0.250810,32.497931,35071,164580,326,632,61291,1533,60994,3.336782,8.535632,0.406897,0.002299,0.002299
StandardDS/nom10shuttle.txt,0.01,0.1,strong,area-based,8,25.127089,7.593257,17.054884,0.159051,24.622847,22824,132859,308,619,37324,1390,57743,3.528236,9.524138,0.505747,0.002299,0.002299
StandardDS/inter10shuttle.txt,0.01,0.1,weak,uniform,8,1.180012,0.278632,0.289341,0.000000,0.014233,171,15108,171,171,299,39,14428,43.872743,99.990805,5.836782,0.004598,0.002299
StandardDS/inter10shuttle.txt,0.01,0.1,weak,frequent,8,1.566734,0.277461,0.286695,0.000000,0.399348,171,15110,171,171,299,30,14431,43.872743,99.990805,5.836782,0.004598,0.002299
StandardDS/inter10shuttle.txt,0.01,0.1,weak,area-based,8,1.541331,0.278726,0.287069,0.000000,0.367868,171,15113,171,171,299,-12,14435,43.872743,99.990805,5.836782,0.004598,0.002299
StandardDS/inter10shuttle.txt,0.01,0.1,strong,uniform,8,1.219975,0.303139,0.295327,0.028536,0.016271,2973,18051,172,196,2806,3871,14813,43.617669,99.990805,5.802299,0.004598,0.002299
StandardDS/inter10shuttle.txt,0.01,0.1,strong,frequent,8,290.341904,66.961095,222.211615,5.449726,283.424806,218092,982735,576,3873,217949,364324,396735,28.975846,99.963218,5.836782,0.009195,0.004598
StandardDS/inter10shuttle.txt,0.01,0.1,strong,area-based,8,263.826101,53.178993,209.428028,4.290030,257.657571,172346,907784,557,3807,172207,357635,389333,29.737213,99.967816,6.554023,0.009195,0.006897
StandardDS/chess.txt,0.01,0.1,weak,uniform,8,0.042834,0.007644,0.007639,0.000000,0.001193,48,1544,48,48,299,1,1120,30.813256,73.372966,24.687109,1.470588,0.469337
StandardDS/chess.txt,0.01,0.1,weak,frequent,8,0.044294,0.007635,0.007255,0.000000,0.002290,48,1543,48,48,299,4,1118,30.813256,73.372966,24.687109,1.470588,0.469337
StandardDS/chess.txt,0.01,0.1,weak,area-based,8,0.045361,0.007647,0.007578,0.000000,0.002420,48,1542,48,48,299,2,1121,30.813256,73.372966,24.687109,1.470588,0.469337
StandardDS/chess.txt,0.01,0.1,strong,uniform,8,0.462371,0.259389,0.167448,0.175027,0.142264,51749,69737,81,600,51848,18200,13112,22.475239,61.795995,13.954944,0.813517,0.000000
StandardDS/chess.txt,0.01,0.1,strong,frequent,8,2730.090778,40.613165,2689.327740,36.905779,2650.634240,420588,117589369,6263,46388,421499,5471644,1752701,6.627941,15.613267,3.817272,0.876095,0.500626
StandardDS/chess.txt,0.01,0.1,strong,area-based,8,2662.425843,40.392941,2621.887068,36.216955,2583.689045,417494,115858323,6196,46388,418343,5393123,1741304,6.450587,15.456821,3.723404,0.844806,0.500626
StandardDS/census.txt,0.01,0.1,weak,uniform,8,0.224560,0.030795,0.012264,0.000000,0.002583,41,1278,41,41,299,2,812,5.039695,16.430531,1.707547,0.047091,0.030711
StandardDS/mushroom.txt,0.01,0.1,weak,uniform,8,1.198772,0.493681,0.597747,0.000000,0.308248,118,9638,12,75,9125,95,1,16.949778,29.197440,6.794682,0.443131,0.049237
StandardDS/mushroom.txt,0.01,0.1,weak,frequent,8,20.494408,3.570363,16.767709,0.000000,15.120373,118,104491,192,610,54939,3756,1,18.364247,38.749385,13.786312,2.363368,0.935500
StandardDS/mushroom.txt,0.01,0.1,weak,area-based,8,19.532810,3.748915,15.651329,0.000000,13.715657,118,99108,185,596,52327,4025,1,18.960038,40.965042,15.558838,2.363368,0.886263
StandardDS/mushroom.txt,0.01,0.1,strong,uniform,8,2.550002,0.159159,2.282524,0.025475,1.743416,2221,7443,95,120,2104,1621,1,11.694006,29.197440,5.317578,0.295421,0.098474
StandardDS/mushroom.txt,0.01,0.1,weak,uniform,8,0.382827,0.058346,0.192133,0.000000,0.198189,118,9281,12,74,8774,86,1,23.284917,56.720827,6.302314,0.787789,0.590842
StandardDS/mushroom.txt,0.01,0.1,weak,frequent,8,25.738454,2.673981,22.875796,0.000000,20.899799,118,168997,239,709,98197,5175,1,17.848145,37.567701,14.130970,1.624815,0.590842
StandardDS/mushroom.txt,0.01,0.1,weak,area-based,8,22.434474,2.227303,19.997662,0.000000,17.932964,118,139156,221,679,75555,4878,1,18.801896,37.567701,15.164943,3.840473,2.363368
StandardDS/mushroom.txt,0.01,0.1,strong,uniform,8,2.137965,0.038853,1.947387,0.009602,1.606538,1591,6785,95,120,1475,1645,1,11.694006,29.197440,5.317578,0.295421,0.098474
StandardDS/mushroom.txt,0.01,0.1,strong,frequent,8,385.900913,20.556948,365.060056,12.374016,347.104848,262600,2087491,1131,3638,262623,92907,1,9.560869,22.451994,6.105367,1.033973,0.590842
StandardDS/mushroom.txt,0.01,0.1,strong,area-based,8,335.148275,19.382322,315.524086,11.372992,299.396938,264025,1818660,1026,3416,264049,84774,1,9.767500,22.648941,6.302314,1.083210,0.590842
StandardDS/connect.txt,0.01,0.1,weak,uniform,8,0.352832,0.087264,0.144542,0.000000,0.144565,126,7651,11,69,7197,94,1,37.548148,99.986153,6.674052,0.096926,0.000000
StandardDS/connect.txt,0.01,0.1,weak,frequent,8,0.648938,0.199394,0.198413,0.000000,0.260827,126,8346,16,70,7812,170,1,93.447106,99.986153,96.981446,74.771531,74.716145
StandardDS/connect.txt,0.01,0.1,weak,area-based,8,0.430024,0.143019,0.126560,0.000000,0.168357,126,4744,14,67,4309,189,1,95.091387,99.986153,99.099972,85.281086,72.694544
StandardDS/nom10shuttle.txt,0.01,0.1,weak,uniform,8,0.461947,0.046735,0.063884,0.000000,0.009840,76,3320,76,76,299,3,2847,0.591863,0.501149,0.004598,0.000000,0.000000
StandardDS/nom10shuttle.txt,0.01,0.1,weak,frequent,8,31.297474,15.704919,14.551352,0.0000002,8.837179,76,79691,222,398,31519,521,35802,4.785969,11.101149,1.386207,0.002299,0.000000
StandardDS/nom10shuttle.txt,0.01,0.1,weak,area-based,8,27.830321,12.192662,14.662134,0.0000002,5.147870,76,74850,212,408,26223,592,35812,4.971297,11.632184,1.498851,0.002299,0.000000
StandardDS/nom10shuttle.txt,0.01,0.1,strong,uniform,8,0.433981,0.046842,0.082284,0.000698,0.004289,374,3305,76,76,299,-2,2837,0.591863,0.501149,0.004598,0.000000,0.000000
StandardDS/nom10shuttle.txt,0.01,0.1,strong,frequent,8,65.647927,22.094115,42.565384,1.031321,61.307347,25072,139948,314,604,43691,1450,57474,3.443715,9.519540,0.406897,0.004598,0.002299
StandardDS/nom10shuttle.txt,0.01,0.1,strong,area-based,8,55.436684,15.302825,39.168679,0.761706,51.165508,19631,123606,292,610,32303,1351,55778,3.701008,9.781609,0.521839,0.004598,0.002299
StandardDS/inter10shuttle.txt,0.01,0.1,weak,uniform,8,2.434638,0.478969,0.720748,0.000000,0.074512,171,15181,171,171,299,-1,14529,43.872743,99.990805,5.836782,0.004598,0.002299
StandardDS/inter10shuttle.txt,0.01,0.1,weak,frequent,8,3.245190,0.477624,0.774218,0.000000,0.673371,171,15183,171,171,299,0,14535,43.872743,99.990805,5.836782,0.004598,0.002299
StandardDS/inter10shuttle.txt,0.01,0.1,weak,area-based,8,3.138463,0.463068,0.595516,0.000000,0.739181,171,15182,171,171,299,-1,14534,43.872743,99.990805,5.836782,0.004598,0.002299
StandardDS/inter10shuttle.txt,0.01,0.1,strong,uniform,8,2.481180,0.521125,0.627342,0.059350,0.087249,1447,16470,172,192,1276,3302,14824,43.617669,99.990805,5.802299,0.004598,0.002299
StandardDS/inter10shuttle.txt,0.01,0.1,strong,frequent,8,726.078615,175.994127,547.187553,28.294780,688.739755,264608,1097723,595,4146,264515,394063,424647,28.375157,99.949425,5.802299,0.009195,0.006897
StandardDS/inter10shuttle.txt,0.01,0.1,strong,area-based,8,628.364379,132.547727,493.369719,21.028625,594.316303,193489,951485,579,3857,193363,364042,394661,28.536847,99.963218,5.797701,0.009195,0.004598
StandardDS/chess.txt,0.01,0.1,weak,uniform,8,0.098487,0.012885,0.035144,0.000000,0.002971,48,1549,48,48,299,1,1127,30.813256,73.372966,24.687109,1.470588,0.469337
StandardDS/chess.txt,0.01,0.1,weak,frequent,8,0.196164,0.045976,0.051555,0.000000,0.027047,48,4002,53,58,2299,47,1553,29.592415,68.710889,24.687109,0.813517,0.250313
StandardDS/chess.txt,0.01,0.1,weak,area-based,8,0.171149,0.016092,0.051034,0.000000,0.007483,48,2531,53,54,1020,38,1371,28.181453,68.710889,20.025031,0.469337,0.156446
StandardDS/chess.txt,0.01,0.1,strong,uniform,8,1.653120,0.917564,0.604240,0.489653,0.445916,42231,59689,81,602,42205,18419,13068,22.350469,61.795995,12.672090,0.469337,0.000000
StandardDS/chess.txt,0.01,0.1,strong,frequent,8,7189.110672,81.466930,7107.354381,45.260526,6270.731901,268139,122490726,6413,46388,268492,5335199,1799763,6.984395,15.988736,4.317897,1.063830,0.657071
StandardDS/chess.txt,0.01,0.1,strong,area-based,8,7033.650708,83.251676,6950.162034,44.465535,6176.186589,263116,120646632,6360,46388,263795,5397499,1797655,6.851986,15.675845,4.224030,1.001252,0.625782
StandardDS/census.txt,0.01,0.1,weak,uniform,8,0.612190,0.053976,0.085521,0.000000,0.005115,41,1280,41,41,299,-1,820,5.039695,16.430531,1.707547,0.047091,0.030711
StandardDS/census.txt,0.01,0.1,weak,frequent,8,103119.753397,463.057045,102656.073585,0.000000,102446.675534,41,561295017,27283,46382,5106006,117117,289109027,0.031677,0.038901,0.008190,0.002047,0.002047
StandardDS/census.txt,0.01,0.1,weak,area-based,8,88715.907672,258.633079,88456.640358,0.000000,88377.518253,41,542330779,26493,46382,3886345,126513,263974243,0.032376,0.040948,0.008190,0.002047,0.002047
StandardDS/mushroom.txt,0.01,0.1,weak,uniform,8,0.137718,0.024630,0.062416,0.000000,0.064294,118,6472,11,70,6014,77,1,17.998299,41.555884,5.022157,0.049237,0.000000
StandardDS/mushroom.txt,0.01,0.1,weak,frequent,8,7.329259,0.585132,6.680941,0.000000,7.104533,118,133907,222,668,70865,5055,1,19.067794,40.965042,15.164943,2.757262,1.526342
StandardDS/mushroom.txt,0.01,0.1,weak,area-based,8,9.825208,0.966116,8.794716,0.000000,9.484010,118,205343,249,788,120964,6023,1,17.868322,37.912358,13.096997,2.757262,1.378631
StandardDS/mushroom.txt,0.01,0.1,strong,uniform,8,0.726430,0.028434,0.643756,0.016297,0.629028,2923,8144,95,120,2824,1633,1,11.694006,29.197440,5.317578,0.295421,0.098474
StandardDS/mushroom.txt,0.01,0.1,strong,frequent,8,156.991155,7.286414,149.589067,5.155902,150.809733,273056,2141966,1131,3703,273324,98923,1,9.716133,22.451994,6.203840,1.132447,0.590842
StandardDS/mushroom.txt,0.01,0.1,strong,area-based,8,118.883552,5.342425,113.431465,3.562344,114.372858,217542,1605976,959,3193,217821,80914,1,9.947675,22.747415,6.499261,0.984737,0.590842
StandardDS/connect.txt,0.01,0.1,weak,uniform,8,0.153474,0.035177,0.051298,0.000000,0.054027,126,8118,11,65,7708,65,1,21.482339,60.315702,6.327887,0.000000,0.000000
StandardDS/connect.txt,0.01,0.1,weak,frequent,8,0.177637,0.050357,0.055356,0.000000,0.083610,126,5075,14,60,4640,113,1,84.616450,99.944614,90.833564,68.457491,0.055386
StandardDS/connect.txt,0.01,0.1,weak,area-based,8,0.232152,0.085835,0.072055,0.000000,0.125358,126,9098,16,76,8616,199,1,88.062517,99.986153,97.535309,63.818887,0.124619
StandardDS/nom10shuttle.txt,0.01,0.1,weak,uniform,8,0.207476,0.027681,0.010249,0.000000,0.003197,76,3309,76,76,299,2,2831,0.591863,0.501149,0.004598,0.000000,0.000000
StandardDS/nom10shuttle.txt,0.01,0.1,weak,frequent,8,11.112483,5.545690,5.080708,0.0000001,0.782520,76,71760,211,391,25813,395,34529,4.970845,11.632184,1.388506,0.002299,0.000000
StandardDS/nom10shuttle.txt,0.01,0.1,weak,area-based,8,10.465643,4.256147,5.758901,0.0000001,0.134059,76,68877,213,408,21430,523,34801,4.871146,11.632184,1.356322,0.002299,0.000000
StandardDS/nom10shuttle.txt,0.01,0.1,strong,uniform,8,0.200873,0.027909,0.010360,0.000675,0.003209,374,3308,76,76,299,12,2834,0.591863,0.501149,0.004598,0.000000,0.000000
StandardDS/nom10shuttle.txt,0.01,0.1,strong,frequent,8,31.275867,11.923073,18.843957,0.222456,30.723719,31064,155977,324,620,54470,1475,59992,3.357571,8.535632,0.406897,0.002299,0.002299
StandardDS/nom10shuttle.txt,0.01,0.1,strong,area-based,8,25.528087,7.985958,17.046679,0.168642,25.022658,24056,132347,313,599,39343,1454,55744,3.440109,9.519540,0.406897,0.002299,0.002299
StandardDS/inter10shuttle.txt,0.01,0.1,weak,uniform,8,1.183043,0.278390,0.287836,0.000000,0.014557,171,15127,171,171,299,31,14437,43.872743,99.990805,5.836782,0.004598,0.002299
StandardDS/inter10shuttle.txt,0.01,0.1,weak,frequent,8,1.530956,0.277739,0.286711,0.000000,0.364348,171,15119,171,171,299,-9,14433,43.872743,99.990805,5.836782,0.004598,0.002299
